galaxy_id,team_release,field_id,shard_index,status,reason,response_products_used,n_profile_annuli,profile_q_source,profile_rmax_arcsec,moment0_shape,mask_shape,n_mask_finite_pixels,pixel_scale_arcsec,moment0_inside_mask_sum,moment0_inside_mask_negative_pixels,mom0_url,mask_url,mom0_sha256,mask_sha256,mom0_bytes,mask_bytes
WALLABY J132612-162649,NGC 5044 TR3,NGC5044,8,pass,,False,13,0.9337755565259342,78.000000000156,37x35,69x37x35,175,6.000000000012,47455.0234375,27,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132612-162649_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132612-162649_NGC_5044_TR3_mask.fits,36a8da8110751fa1e71a765d9e04312e511ad45822ab76f470e4e2d4529b3c91,a08e59a41ef6e3c4d5660c285fbb073c0e8c78e7210ebf37c224ee1df546d557,17280,106560
WALLABY J132614-195933,NGC 5044 TR3,NGC5044,21,pass,,False,11,0.6223047272418586,66.000000000132,35x35,49x35x35,136,6.000000000012,48362.9296875,12,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132614-195933_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132614-195933_NGC_5044_TR3_mask.fits,78ec2907a5d015d034ae0bead225b4162e2a81a68c4cc65f258bdb9ae4c5cb7c,10b5e284e3dd83f1908410bc5c2b4f1c9fc4e51f167e8f01b96d069f9375ca6a,17280,74880
WALLABY J132618-214400,NGC 5044 TR3,NGC5044,9,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,34x35,106x34x35,159,6.000000000012,61907.359375,32,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132618-214400_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132618-214400_NGC_5044_TR3_mask.fits,510672edcac34ce28841e1d9672a7ee175710e54a12dcce6bf72c26b23a05c6c,3cd290bde7fd640e3329bee968d983ff5d06a89d867d4226ccc5f783baf218b0,17280,138240
WALLABY J132619-193833,NGC 5044 TR3,NGC5044,11,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,35x39,104x35x39,201,6.000000000012,72047.90625,19,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132619-193833_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132619-193833_NGC_5044_TR3_mask.fits,c450819d654c5059b1138e6f3ba4db0cacc988273d64037f28dea76cb226bfcb,d85a50bcaf01b037eb08751e782576b39e08f0d1358d96204d311f69a0ee2a47,17280,158400
WALLABY J132620-223750,NGC 5044 TR3,NGC5044,9,pass,,False,15,0.7949607855337698,90.00000000018001,44x40,113x44x40,334,6.000000000012,177109.875,27,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132620-223750_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132620-223750_NGC_5044_TR3_mask.fits,22ef4e0ecb13353dd5d2668e496109372731138336c7acfbc7244a0c727dd9b9,d21b4d19aa3255724e3b6d0b078343d8b03f51de350778a2b9bf3c50c53e0f83,20160,213120
WALLABY J132620-230233,NGC 5044 TR3,NGC5044,15,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x36,126x40x36,246,6.000000000012,120203.28125,35,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132620-230233_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132620-230233_NGC_5044_TR3_mask.fits,963962350320e52002de1b14841f3c04b976ba8c78e2b9bab98d9c6e25b61a11,07b8665eb434959ac6dc444e66552a3fcbdcfce6e40ce916c06aa843ed0d0d24,17280,192960
WALLABY J132621-155739,NGC 5044 TR3,NGC5044,14,pass,,False,10,0.6584486337183636,60.000000000120004,37x32,74x37x32,130,6.000000000012,27494.83984375,6,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132621-155739_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132621-155739_NGC_5044_TR3_mask.fits,375f665dbb2372de1d64e61c3cad6729eb7590c895c32c81fd9342d4051321a1,d0ead3ff768702941e85975b02b8c8089b60f61b029431f33dc35b8f59433dde,17280,103680
WALLABY J132625-215123,NGC 5044 TR3,NGC5044,14,pass,,False,8,0.8289024774044579,48.000000000096,34x31,78x34x31,134,6.000000000012,83376.859375,7,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132625-215123_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132625-215123_NGC_5044_TR3_mask.fits,477e87f832717ad2d88d93b75eaf2ad4d95bf97585ebcfb67b537c1f566e8df5,4c467f129435291b5579a40bfe0ff19fa90a8b8e2ae4f2ce2b8a3b30953560a8,17280,95040
WALLABY J132630-214027,NGC 5044 TR3,NGC5044,8,pass,,False,14,0.7080408441306755,84.000000000168,38x37,91x38x37,212,6.000000000012,146480.5,28,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132630-214027_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132630-214027_NGC_5044_TR3_mask.fits,1bb5f2b9f7486722aa65667b0ec5df5fd23e1e7b3a3033822457bc406924f206,7214b1c10544b7b5f89bfedf21cab0f34a29353b80ae7586819e8aec96095a9a,17280,141120
WALLABY J132634-222458,NGC 5044 TR3,NGC5044,7,pass,,False,9,0.7012271219926264,54.000000000108,34x33,83x34x33,143,6.000000000012,84576.8203125,9,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132634-222458_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132634-222458_NGC_5044_TR3_mask.fits,c1783c21b01140e8822b555987b8efb89579f1d2b2457f307acdb7024486f3a2,bf75c9eb0ee3198554363f3343a4c34fc5e98c8e9d6bc35260e419eae6fdc15f,17280,106560
WALLABY J132635-221419,NGC 5044 TR3,NGC5044,16,pass,,False,31,0.5680392941635892,186.000000000372,52x63,81x52x63,981,6.000000000012,1117602.5,131,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132635-221419_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132635-221419_NGC_5044_TR3_mask.fits,9fe53b7c487938ca2c66eab4bfef836b376b35d444afe4ff4dc534b69fbb0201,0c1aefb771e2e7a1c331e9ce23ba513ae964a24ff26091938402a5603d412037,25920,279360
WALLABY J132637-192904,NGC 5044 TR3,NGC5044,17,pass,,False,11,0.6566848560053319,66.000000000132,30x34,61x30x34,97,6.000000000012,30647.1953125,4,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132637-192904_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132637-192904_NGC_5044_TR3_mask.fits,c0e4fb62ddd4ccb46082649bdf3aaabeb20febb59fb2f0a0adfaba0966e83726,810565c1e0fde5055d8cea4012d19a7b2f9f999831a82dc6a375b1e770537912,17280,77760
WALLABY J132638-215333,NGC 5044 TR3,NGC5044,13,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,31x37,91x31x37,125,6.000000000012,63317.109375,11,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132638-215333_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132638-215333_NGC_5044_TR3_mask.fits,b566a85ae80822ecb3dc802b83d315a2dad1303d13cf0a90f40a7aad009d4bf6,5ecc045b225e0d8079058daa87e7ff7464b90b04065b8993950610304d977282,17280,118080
WALLABY J132648-185557,NGC 5044 TR3,NGC5044,13,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x35,97x39x35,228,6.000000000012,128785.4140625,22,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132648-185557_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132648-185557_NGC_5044_TR3_mask.fits,f7194c0f84e1518089525d0b577302fe47e181f87cef5affc78f3e21d6f1bcfc,55829cb99b96a23a59a3bf697d6b6646c36bd86e5b47e7c1db2f2eab4c0587d4,17280,146880
WALLABY J132648-250524,NGC 5044 TR3,NGC5044,22,pass,,False,8,0.7980893156777855,48.000000000096,31x35,55x31x35,118,6.000000000012,72457.6875,13,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132648-250524_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132648-250524_NGC_5044_TR3_mask.fits,ac05e65f7414b448f26c83d341ddeb5a23d3e1b74e45c02331911910ad322d56,17db3122d1ea850da247bacb34792f269d71d000f00c5361f9e573ec8ef50a73,17280,72000
WALLABY J132654-145758,NGC 5044 TR3,NGC5044,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x35,71x38x35,187,6.000000000012,75541.234375,46,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132654-145758_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132654-145758_NGC_5044_TR3_mask.fits,c2069d197f6b5f4c1f76926b9d2a92df9d2b171c4b62c2eaf66f026602bfe5e5,0ebe2b0014769990fad735a809da83f7243a567b572842a48e3776b6b61684de,17280,109440
WALLABY J132655-231825,NGC 5044 TR3,NGC5044,7,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x42,78x42x42,289,6.000000000012,59082.578125,46,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132655-231825_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132655-231825_NGC_5044_TR3_mask.fits,e3a153074622e83bab7f65f208688d99df6b8102794514088577e630ec072c19,336ad8e0e2fe12195c3ff2840659e1ea328a3c3897fc1d3c1a3291f550fb1a7a,20160,149760
WALLABY J132700-205735,NGC 5044 TR3,NGC5044,18,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x38,101x40x38,274,6.000000000012,203203.859375,33,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132700-205735_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132700-205735_NGC_5044_TR3_mask.fits,c987ded05a4c5bc6f655c17172d8c480174f8534d19e1717d10aa944dda12580,43e9a2cde9dc7bd48067512fce164e54e7558fb2d4497ef13108642156c49ce0,20160,167040
WALLABY J132709-163509,NGC 5044 TR3,NGC5044,12,pass,,False,16,0.9185579053084992,96.000000000192,39x43,64x39x43,286,6.000000000012,40845.7265625,21,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132709-163509_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132709-163509_NGC_5044_TR3_mask.fits,8fd46115ec3c444c411e765ab6d1f5749a9ec1f9b73b8a887553b03b72ae282b,71e25b56ea908503b86702e5982793a85bc2f5b96d0f7691de565ab2f3d8dd58,20160,123840
WALLABY J132713-202729,NGC 5044 TR3,NGC5044,4,pass,,False,15,0.5278792662492077,90.00000000018001,42x38,108x42x38,284,6.000000000012,188437.84375,39,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132713-202729_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132713-202729_NGC_5044_TR3_mask.fits,583335cbb24605e254c4a4b29b6200d9fbfd7c1761b7ea8a698bb9cb2894c81d,e471734f543543ebdfd6ad9b19302b77aff1300b5cf6ca4f7b59b4557b023877,20160,184320
WALLABY J132726-173924,NGC 5044 TR3,NGC5044,18,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,33x34,57x33x34,130,6.000000000012,47387.421875,12,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132726-173924_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132726-173924_NGC_5044_TR3_mask.fits,59a0e21de3bc4b62a37d5b04f781314f2e8bf34d030da5bb9a3ec3481bd7ba3a,8d2eb623b2701662c782e22f891d4370310892cab6d7e2718ea0b3032fa7ceda,17280,80640
WALLABY J132729-163924,NGC 5044 TR3,NGC5044,23,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,43x37,70x43x37,281,6.000000000012,86232.171875,46,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132729-163924_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132729-163924_NGC_5044_TR3_mask.fits,ff6c121b12979ddf8c990c76d6b1f918703a80012c947dc340e413b634d511fc,ed20dc65abd3522e901b357b3b410a49ba22d343c1e6afd85b0a2baa84d5b264,20160,126720
WALLABY J132729-244239,NGC 5044 TR3,NGC5044,8,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,33x33,78x33x33,135,6.000000000012,57113.34765625,30,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132729-244239_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132729-244239_NGC_5044_TR3_mask.fits,c71e959f2761248116011d3ee7c157df2a89b18cbc9ae28ec7b3bc55ee8d1831,5cf4bd1b8ef302cf437f3fd338e2d07a679c3bb3307a2480b9e36b4a892467f8,17280,97920
WALLABY J132732-142623,NGC 5044 TR3,NGC5044,5,pass,,False,16,0.6114011712399815,96.000000000192,43x37,83x43x37,256,6.000000000012,113020.296875,14,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132732-142623_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132732-142623_NGC_5044_TR3_mask.fits,67db56754d73de278912df155ee6f8a3e697fa9a43e4c44d0783bf4dd340a31f,47ce76f08e8e9e6271a4e59ffa2e5c8f600e0dec3a512bd16cc07606ed5cb649,20160,144000
WALLABY J132741-234601,NGC 5044 TR3,NGC5044,11,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x44,65x42x44,386,6.000000000012,133192.921875,69,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132741-234601_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132741-234601_NGC_5044_TR3_mask.fits,c7ceb324490ad2a6a9da87c612d1d6303cd09a9f1b870ace1542f0179e0dc24c,6047cae2b19be172883001618ea1eaaf3ff0f48290753a5dbe67ffda61392e2e,20160,132480
WALLABY J132746-161514,NGC 5044 TR3,NGC5044,3,pass,,False,32,0.2833847621234936,192.000000000384,48x37,65x48x37,327,6.000000000012,78704.5625,49,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132746-161514_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132746-161514_NGC_5044_TR3_mask.fits,3a7d9344459befe73a5a5067807bf2b4e1c2cd1ae81e3d9ecb45c7a9a711a12a,896c9288f63903be393896dc8386781b6f1470c99dbfcfec5b51b944a30dcdd2,20160,132480
WALLABY J132747-155109,NGC 5044 TR3,NGC5044,23,pass,,False,9,0.9053705880652223,54.000000000108,34x36,48x34x36,163,6.000000000012,37586.015625,15,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132747-155109_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132747-155109_NGC_5044_TR3_mask.fits,9672b77a00fa9b6fc54b5e045ed9104737835cf8f028f19f16ab74e2d5b96337,75bba70acd2c43ed409e0bb53de4b4cf9d0f5244fd750b4a9c022705803a52a7,17280,74880
WALLABY J132749-180135,NGC 5044 TR3,NGC5044,12,pass,,False,10,0.7564614403878239,60.000000000120004,38x33,54x38x33,155,6.000000000012,40043.171875,20,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132749-180135_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132749-180135_NGC_5044_TR3_mask.fits,e986ad4e9a0c4e3219a82cd8857bd07073d9664cbdaa26e2b59bf8651f2b106e,d50e0a2895e24bfed4041b9620a082c0c7efb6bdd2319bead5aa69481e365363,17280,83520
WALLABY J132749-240921,NGC 5044 TR3,NGC5044,6,pass,,False,8,0.769891538296483,48.000000000096,32x35,62x32x35,137,6.000000000012,64129.328125,16,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132749-240921_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132749-240921_NGC_5044_TR3_mask.fits,35b65b7523f40fe08a72781742e0d6fc4ddce9bbd8aac4d9ee0326d05d73f337,086ec96ff9797943aaf6c6749cbc6449b7f5ed04becaed52fc7fcf4d827f9391,17280,83520
WALLABY J132751-240335,NGC 5044 TR3,NGC5044,10,pass,,False,12,0.8109347392393337,72.000000000144,37x36,71x37x36,228,6.000000000012,81714.5546875,14,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132751-240335_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132751-240335_NGC_5044_TR3_mask.fits,9bf30f11b482db52754a0297a02fdca241b36ae1eff05048dfe28c0b346eda59,021def9899aadc2239647120f95dc3fd287c44cf252376051ee2cd7aeb63ff29,17280,106560
WALLABY J132754-155850,NGC 5044 TR3,NGC5044,17,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x36,85x36x36,182,6.000000000012,56474.234375,23,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132754-155850_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132754-155850_NGC_5044_TR3_mask.fits,4a0419b88c36593a06f7af14c3149cab6fcb3bf35c714f9693659dc219ae7859,8a6b5d43babd486336bcb0bb9024cc58c2e619d3e72f8c012a9c152c7ac6cd9b,17280,126720
WALLABY J132759-152532,NGC 5044 TR3,NGC5044,11,pass,,False,9,0.6393856392136227,54.000000000108,32x31,107x32x31,92,6.000000000012,39553.31640625,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132759-152532_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132759-152532_NGC_5044_TR3_mask.fits,893f05145831ccc8491ddb3023c2dcd88d626943e3688ac045ea3ef4c498a88e,6da1d6b080358b8e1bd1befea27a63827c6e381c24ba5df0afa91aa9d7ce027c,17280,120960
WALLABY J132803-152028,NGC 5044 TR3,NGC5044,3,pass,,False,10,0.8002694364795006,60.000000000120004,35x34,86x35x34,159,6.000000000012,62973.37890625,25,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132803-152028_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132803-152028_NGC_5044_TR3_mask.fits,74bf4e9cd40d2c33cb0586d46e64a047f1f9802b7976c55400698f74bd388956,f96768737699612f45c010a15609195696861976eb677ecfa76a6f892fc00599,17280,118080
WALLABY J132804-234953,NGC 5044 TR3,NGC5044,7,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,31x35,50x31x35,133,6.000000000012,33597.640625,8,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132804-234953_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132804-234953_NGC_5044_TR3_mask.fits,e5821fbb203ead6ed2ec11723db94d237d159130ed7d057e04e5e88c88034615,60906cb01d71aa63663cd3a062714b16ec160fb3e6bb88bc7dd621c53eb49e1c,17280,66240
WALLABY J132805-150633,NGC 5044 TR3,NGC5044,5,pass,,False,8,0.7612987654956657,48.000000000096,32x33,83x32x33,118,6.000000000012,39970.5625,21,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132805-150633_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132805-150633_NGC_5044_TR3_mask.fits,2d426bfcf9382ae18dfed06b6ff647be6416856ff9709eb9565ef30b3e92a579,7c7744dcb71a95fc5f2e3446a2a018743d3981414e504091ec0b39d3668f5476,17280,103680
WALLABY J132807-162439,NGC 5044 TR3,NGC5044,0,pass,,False,9,0.9046258170822468,54.000000000108,34x36,58x34x36,182,6.000000000012,48869.6875,16,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-162439_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-162439_NGC_5044_TR3_mask.fits,bae897d80f069fa5207547b0564b685641dcd2c22460d3d7210855d2f3c5f055,6ac6239db8cb7bc0c58d7e49ce28e8387dc50522855f2b3670d4503c21de8702,17280,86400
WALLABY J132807-200957,NGC 5044 TR3,NGC5044,14,profile_rejected,source radial support contains fewer than 8 pixel-scale annuli,False,,,,31x30,54x31x30,90,6.000000000012,53710.8046875,11,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-200957_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-200957_NGC_5044_TR3_mask.fits,8fc6f2c2fc71640a939ab65cf87e5252645ad824e3f7c200d0f075963adfb68e,5f03e48e2830a249acde918ee3b6bbf1bce54721025be7100af063a4b52374f7,17280,66240
WALLABY J132807-243847,NGC 5044 TR3,NGC5044,20,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x44,78x40x44,350,6.000000000012,192881.65625,64,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-243847_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132807-243847_NGC_5044_TR3_mask.fits,8307f56d2c19f432c26bb26d6abe0512b4c0b7bf58afcff081bee73a215ada02,a35b0bbcbc25cdd7d958beb3ac1414f82f60bf36b3a987cdb63c1f91866cbfde,20160,149760
WALLABY J132810-151352,NGC 5044 TR3,NGC5044,21,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,32x34,55x32x34,129,6.000000000012,19468.578125,19,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132810-151352_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132810-151352_NGC_5044_TR3_mask.fits,c198c0acc228e803bacd35b5a221b7153221214ecb0cee3d4aee3d05748b3463,0737023fa1500ba4c2345df51b809116269211cc4bbcc37268cbfb0a5a58cb67,17280,74880
WALLABY J132811-240540,NGC 5044 TR3,NGC5044,9,pass,,False,13,0.9033880846684936,78.000000000156,41x41,95x41x41,307,6.000000000012,187786.21875,54,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132811-240540_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132811-240540_NGC_5044_TR3_mask.fits,775cdec0df863817084c5812a1ac06827050dac15ed4cf2e7fe5a11303abd829,cacdda79c782e16d952b3b384f7728e53851a0f870601cd748cca61f29ac54fa,20160,172800
WALLABY J132812-245827,NGC 5044 TR3,NGC5044,22,pass,,False,19,0.6209304859824232,114.000000000228,43x40,75x43x40,329,6.000000000012,151043.6875,65,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132812-245827_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J132812-245827_NGC_5044_TR3_mask.fits,24115a15bc8b488c1ff1a4ca0fb033dea1ce1f94117159deb29671c400846220,2751e500c9b922fbd5a2872794fa41d889c387973bf9f10e4ed917874dfb1d66,20160,141120
